timestamp , luminance, accX, accY , accZ, accXwithG, accYwithG, accZwithG
18923.35595703125, 71.13828262866674, 0.0087, -0.0060, 0.0286, -0.1152, -0.0097, 9.8345
18959.0009765625, 71.19443574704532, -0.0113, -0.0085, 0.0138, -0.1354, -0.0120, 9.8197
18988.702880859375, 71.21931057969738, 0.0060, -0.0087, 0.0327, -0.1182, -0.0123, 9.8385
19027.86083984375, 71.21056055520627, -0.0086, 0.0050, 0.0366, -0.1330, 0.0016, 9.8424
19056.377197265625, 71.19145372255912, -0.0010, -0.0066, 0.0172, -0.1254, -0.0099, 9.8231
19093.527099609375, 71.18808638378714, -0.0063, -0.0131, 0.0428, -0.1308, -0.0163, 9.8487
19124.5029296875, 71.20182091439307, -0.0013, 0.0035, 0.0334, -0.1258, 0.0006, 9.8393
19158.932861328125, 71.19763822051645, 0.0026, 0.0025, 0.0195, -0.1220, -0.0006, 9.8254
19191.705810546875, 71.19903487358015, -0.0053, -0.0089, 0.0292, -0.1300, -0.0121, 9.8351
19225.18505859375, 71.19619353480041, 0.0061, -0.0043, 0.0283, -0.1182, -0.0073, 9.8342
19258.171142578125, 71.20912497970076, -0.0018, 0.0018, 0.0321, -0.1261, -0.0015, 9.8379
19292.3681640625, 71.20568013888033, 0.0011, 0.0056, 0.0294, -0.1233, 0.0021, 9.8352
19325.5068359375, 71.20926516745388, -0.0022, -0.0038, 0.0360, -0.1272, -0.0070, 9.8418
19361.5400390625, 71.21471776337081, -0.0085, -0.0133, 0.0328, -0.1333, -0.0166, 9.8387
19391.820068359375, 71.2086477225563, 0.0063, 0.0033, 0.0318, -0.1187, 0.0004, 9.8376
19428.880859375, 71.20791785316638, 0.0036, 0.0022, 0.0277, -0.1215, -0.0009, 9.8336
19458.211181640625, 71.21025004092485, -0.0026, 0.0040, 0.0270, -0.1279, 0.0007, 9.8328
19493.55810546875, 71.20376057970077, 0.0054, -0.0053, 0.0354, -0.1196, -0.0082, 9.8412
19527.772216796875, 71.19969637562247, 0.0006, 0.0006, 0.0282, -0.1243, -0.0024, 9.8340
19556.60302734375, 71.20443968174396, 0.0015, -0.0056, 0.0238, -0.1235, -0.0085, 9.8297
19596.22119140625, 71.19364718378608, 0.0022, -0.0004, 0.0346, -0.1229, -0.0033, 9.8405
19624.59912109375, 71.20573345317065, 0.0007, -0.0017, 0.0321, -0.1243, -0.0045, 9.8379
19662.123779296875, 71.21172400011136, 0.0104, 0.0006, 0.0267, -0.1148, -0.0022, 9.8325
19694.991943359375, 71.21016535521261, 0.0080, -0.0067, 0.0174, -0.1172, -0.0094, 9.8233
19726.870849609375, 71.20879547766218, -0.0027, -0.0065, 0.0247, -0.1273, -0.0091, 9.8306
19763.35400390625, 71.20441988582289, 0.0040, -0.0013, 0.0252, -0.1203, -0.0036, 9.8310
19794.722900390625, 71.21045581235421, -0.0036, -0.0094, 0.0361, -0.1281, -0.0120, 9.8420
19826.639892578125, 71.20566794296533, 0.0071, -0.0039, 0.0348, -0.1175, -0.0063, 9.8406
19863.820068359375, 71.20769813888568, 0.0004, -0.0073, 0.0231, -0.1239, -0.0097, 9.8289
19893.386962890625, 71.20378571439451, 0.0027, -0.0028, 0.0279, -0.1215, -0.0054, 9.8337
19929.984130859375, 71.20481319194565, -0.0085, -0.0052, 0.0348, -0.1327, -0.0078, 9.8406
19959.009765625, 71.19805096337438, -0.0005, -0.0010, 0.0283, -0.1246, -0.0036, 9.8342
19999.89501953125, 71.1841550041932, 0.0057, -0.0037, 0.0214, -0.1184, -0.0064, 9.8273
20026.2939453125, 71.18172369806864, -0.0092, -0.0117, 0.0240, -0.1335, -0.0148, 9.8298
20066.083984375, 71.17737948582327, -0.0012, 0.0049, 0.0207, -0.1257, 0.0018, 9.8266
20094.77197265625, 71.17505762459677, 0.0032, -0.0002, 0.0289, -0.1215, -0.0033, 9.8348
20129.48828125, 71.17956067766217, 0.0052, 0.0022, 0.0247, -0.1197, -0.0009, 9.8306
20164.614013671875, 71.16934225317266, 0.0039, -0.0060, 0.0330, -0.1209, -0.0091, 9.8388
20195.501953125, 71.17577181235688, -0.0033, 0.0002, 0.0295, -0.1281, -0.0030, 9.8354
20231.196044921875, 71.17113917562334, -0.0049, -0.0067, 0.0325, -0.1294, -0.0099, 9.8384
20261.60107421875, 71.17096004909098, -0.0025, -0.0034, 0.0295, -0.1270, -0.0067, 9.8354
20296.6669921875, 71.17870897970045, 0.0087, -0.0011, 0.0343, -0.1158, -0.0042, 9.8402
20330.599853515625, 71.17241617970306, -0.0011, 0.0003, 0.0318, -0.1257, -0.0028, 9.8376
20363.888916015625, 71.176209812353, 0.0069, -0.0009, 0.0228, -0.1178, -0.0037, 9.8286
20397.43896484375, 71.17522774704685, -0.0022, -0.0026, 0.0340, -0.1267, -0.0055, 9.8399
20429.97802734375, 71.17864264500744, 0.0023, -0.0100, 0.0345, -0.1221, -0.0129, 9.8403
20466.258056640625, 71.17363071847748, 0.0054, 0.0088, 0.0336, -0.1188, 0.0058, 9.8394
20497.902099609375, 71.176345436845, 0.0038, -0.0024, 0.0328, -0.1208, -0.0054, 9.8387
20532.255859375, 71.18173430215144, -0.0011, -0.0195, 0.0184, -0.1257, -0.0226, 9.8243
20564.862060546875, 71.17722533072217, 0.0016, -0.0040, 0.0229, -0.1232, -0.0070, 9.8288
20599.552978515625, 71.18256977970086, -0.0011, -0.0082, 0.0268, -0.1260, -0.0114, 9.8327
20631.75, 71.1696899021531, -0.0046, -0.0032, 0.0301, -0.1294, -0.0066, 9.8360
20667.764892578125, 71.17919498786623, 0.0027, 0.0032, 0.0352, -0.1223, -0.0006, 9.8411
20699.080078125, 71.17286531439444, 0.0021, -0.0058, 0.0201, -0.1232, -0.0096, 9.8260
20732.482177734375, 71.17595077562426, -0.0095, -0.0154, 0.0250, -0.1347, -0.0193, 9.8309
20765.585205078125, 71.17467514296501, 0.0016, -0.0053, 0.0267, -0.1232, -0.0091, 9.8325
20798.074951171875, 71.17407353480625, 0.0010, -0.0008, 0.0443, -0.1235, -0.0048, 9.8502
20834.796142578125, 71.15325887357783, 0.0061, 0.0045, 0.0280, -0.1184, 0.0003, 9.8339
20866.964111328125, 71.15027162460301, 0.0010, -0.0007, 0.0210, -0.1238, -0.0049, 9.8268
20899.81103515625, 71.15422155929313, -0.0020, 0.0094, 0.0259, -0.1267, 0.0052, 9.8318
20934.34814453125, 71.15114142868114, 0.0009, -0.0001, 0.0363, -0.1238, -0.0043, 9.8421
20965.39990234375, 71.14772431031403, 0.0094, -0.0092, 0.0337, -0.1154, -0.0136, 9.8396
21002.114013671875, 71.13985852256027, -0.0012, 0.0017, 0.0237, -0.1258, -0.0027, 9.8295
21032.25, 71.13255575521487, 0.0063, 0.0011, 0.0333, -0.1182, -0.0033, 9.8391
21067.673828125, 71.13410201643572, -0.0002, -0.0025, 0.0304, -0.1248, -0.0072, 9.8363
21099.175048828125, 71.1295019837874, -0.0042, -0.0031, 0.0292, -0.1285, -0.0076, 9.8351
21133.049072265625, 71.12901768174653, 0.0067, 0.0022, 0.0352, -0.1175, -0.0021, 9.8411
21168.193115234375, 71.12847946133856, 0.0047, -0.0037, 0.0321, -0.1193, -0.0082, 9.8379
21201.492919921875, 71.13656143684997, 0.0024, 0.0007, 0.0321, -0.1217, -0.0040, 9.8379
21234.639892578125, 71.13135602460609, 0.0016, 0.0002, 0.0394, -0.1226, -0.0043, 9.8453
21265.9111328125, 71.13673835113643, -0.0069, -0.0006, 0.0370, -0.1309, -0.0052, 9.8429
21303.19091796875, 71.13841026950001, 0.0017, -0.0024, 0.0301, -0.1227, -0.0069, 9.8360
21335.788818359375, 71.1523672164416, 0.0075, 0.0042, 0.0454, -0.1170, -0.0004, 9.8512
21368.380126953125, 71.14810763276614, 0.0090, 0.0012, 0.0301, -0.1154, -0.0034, 9.8360
21404.2431640625, 71.15240180419372, 0.0045, 0.0016, 0.0340, -0.1199, -0.0030, 9.8399
21434.919921875, 71.14826733889085, 0.0089, -0.0049, 0.0276, -0.1152, -0.0094, 9.8334
21470.14404296875, 71.14827145317352, 0.0025, 0.0019, 0.0391, -0.1218, -0.0030, 9.8450
21502.947998046875, 71.15440317562602, 0.0021, -0.0005, 0.0307, -0.1223, -0.0051, 9.8366
21537.457275390625, 71.15723627766533, -0.0057, -0.0023, 0.0397, -0.1303, -0.0067, 9.8456
21569.090087890625, 71.15590880827678, 0.0136, 0.0141, 0.0286, -0.1109, 0.0099, 9.8345
21601.3759765625, 71.15619420419205, -0.0032, -0.0033, 0.0298, -0.1279, -0.0076, 9.8357
21636.86376953125, 71.1627556572552, 0.0022, -0.0007, 0.0286, -0.1223, -0.0046, 9.8345
21667.882080078125, 71.15294222868154, 0.0009, 0.0077, 0.0295, -0.1236, 0.0039, 9.8354
21706.525146484375, 71.13335827766424, 0.0003, -0.0007, 0.0247, -0.1245, -0.0046, 9.8306
21732.65283203125, 71.13256715929306, -0.0003, 0.0006, 0.0279, -0.1252, -0.0031, 9.8337
21769.934814453125, 71.13632375521225, 0.0095, 0.0030, 0.0301, -0.1158, -0.0009, 9.8360
21802.3759765625, 71.12956878378665, 0.0005, -0.0096, 0.0334, -0.1251, -0.0136, 9.8393
21838.823974609375, 71.12556902051898, 0.0021, -0.0051, 0.0451, -0.1235, -0.0091, 9.8509
21869.664794921875, 71.12110719195022, -0.0026, 0.0070, 0.0342, -0.1282, 0.0027, 9.8400
21906.032958984375, 71.11764321643517, -0.0070, -0.0048, 0.0363, -0.1327, -0.0091, 9.8421
21936.9189453125, 71.1179743919448, 0.0012, 0.0097, 0.0366, -0.1245, 0.0052, 9.8424
21972.84814453125, 71.1209381960316, 0.0016, 0.0005, 0.0358, -0.1239, -0.0037, 9.8417
22004.59912109375, 71.11383882460237, -0.0024, -0.0091, 0.0295, -0.1282, -0.0132, 9.8354
22041.32373046875, 71.11951861235346, 0.0048, 0.0036, 0.0301, -0.1209, -0.0006, 9.8360
22071.851806640625, 71.11823658786082, 0.0013, -0.0060, 0.0382, -0.1243, -0.0105, 9.8441
22105.4990234375, 71.10778820418761, 0.0029, -0.0002, 0.0379, -0.1229, -0.0051, 9.8438
22138.321044921875, 71.11209879194851, 0.0068, -0.0001, 0.0240, -0.1190, -0.0049, 9.8298
22174.2470703125, 71.11608038378506, -0.0013, -0.0016, 0.0310, -0.1273, -0.0066, 9.8369
22205.77392578125, 71.11463629398973, 0.0019, -0.0030, 0.0283, -0.1242, -0.0078, 9.8342
22238.723876953125, 71.12220760827437, 0.0130, 0.0056, 0.0354, -0.1133, 0.0009, 9.8412
22274.14208984375, 71.11968604908937, -0.0024, 0.0050, 0.0340, -0.1285, 0.0004, 9.8399
22305.5478515625, 71.11444550215235, 0.0015, 0.0002, 0.0233, -0.1248, -0.0043, 9.8291
22341.5810546875, 71.11507688990403, 0.0057, -0.0031, 0.0310, -0.1206, -0.0078, 9.8369
22372.15478515625, 71.11033564909111, 0.0032, 0.0060, 0.0342, -0.1233, 0.0015, 9.8400
22409.179931640625, 71.11571087358305, -0.0047, -0.0019, 0.0325, -0.1315, -0.0064, 9.8384
22440.3408203125, 71.11204848173922, 0.0079, 0.0008, 0.0287, -0.1188, -0.0037, 9.8345
22474.300048828125, 71.1213859837885, -0.0080, -0.0086, 0.0330, -0.1348, -0.0133, 9.8388
22508.7001953125, 71.11619782868439, 0.0080, -0.0030, 0.0343, -0.1185, -0.0078, 9.8402
22537.210205078125, 71.11488111848261, 0.0060, 0.0084, 0.0388, -0.1205, 0.0036, 9.8447
22577.348876953125, 71.12006623684687, 0.0067, 0.0017, 0.0366, -0.1200, -0.0031, 9.8424
22607.27392578125, 71.12313711848476, 0.0067, -0.0021, 0.0291, -0.1200, -0.0070, 9.8349
22642.93896484375, 71.11925162460066, -0.0058, -0.0204, 0.0282, -0.1324, -0.0251, 9.8340
22673.10400390625, 71.11704106950116, -0.0022, -0.0074, 0.0316, -0.1285, -0.0118, 9.8375
22709.09814453125, 71.12473832664605, 0.0040, 0.0028, 0.0255, -0.1224, -0.0016, 9.8313
22742.107177734375, 71.14525673480905, 0.0078, -0.0021, 0.0360, -0.1187, -0.0072, 9.8418
22777.111083984375, 71.13186016337565, -0.0025, -0.0042, 0.0242, -0.1291, -0.0090, 9.8300
22807.588134765625, 71.13566618786382, 0.0027, 0.0041, 0.0355, -0.1238, -0.0004, 9.8414
22844.1650390625, 71.13652211439212, 0.0043, 0.0075, 0.0358, -0.1218, 0.0025, 9.8417
22873.670166015625, 71.1450585878691, -0.0002, 0.0058, 0.0313, -0.1263, 0.0007, 9.8372
22910.10595703125, 71.14106151848267, 0.0036, 0.0044, 0.0354, -0.1224, -0.0007, 9.8412
22942.791259765625, 71.13318588582902, 0.0047, 0.0053, 0.0367, -0.1211, 0.0004, 9.8426
22976.64892578125, 71.15024355929931, -0.0084, -0.0169, 0.0297, -0.1339, -0.0217, 9.8355
23008.912109375, 71.14864954297398, -0.0015, 0.0001, 0.0361, -0.1269, -0.0043, 9.8420
23044.787109375, 71.16120920827579, 0.0052, 0.0039, 0.0361, -0.1205, -0.0007, 9.8420
23074.908935546875, 71.15939493072477, 0.0073, -0.0034, 0.0306, -0.1187, -0.0082, 9.8364
23108.654052734375, 71.1674988817439, 0.0026, 0.0018, 0.0243, -0.1230, -0.0030, 9.8301
23146.239013671875, 71.1754647837861, 0.0144, 0.0125, 0.0342, -0.1112, 0.0076, 9.8400
23176.4150390625, 71.1803338694974, 0.0008, -0.0119, 0.0394, -0.1243, -0.0169, 9.8453
23210.85498046875, 71.17976741235464, 0.0086, -0.0022, 0.0250, -0.1163, -0.0072, 9.8309
23244.39111328125, 71.17720724909152, 0.0136, 0.0069, 0.0315, -0.1112, 0.0022, 9.8373
23277.193115234375, 71.17339612256062, 0.0017, -0.0041, 0.0334, -0.1229, -0.0088, 9.8393
23311.325927734375, 71.18276561643464, -0.0113, -0.0052, 0.0367, -0.1356, -0.0097, 9.8426
23345.393798828125, 71.17911171439292, 0.0042, -0.0022, 0.0395, -0.1197, -0.0066, 9.8454
23378.574951171875, 71.18826798378403, 0.0062, 0.0075, 0.0301, -0.1179, 0.0033, 9.8360
23411.4501953125, 71.18296622052021, -0.0046, -0.0123, 0.0359, -0.1285, -0.0166, 9.8418
23444.4482421875, 71.18989995929476, -0.0019, 0.0003, 0.0295, -0.1257, -0.0037, 9.8354
23475.964111328125, 71.18552133072242, 0.0088, 0.0066, 0.0373, -0.1151, 0.0024, 9.8432
23513.5, 71.19346356745534, -0.0084, -0.0012, 0.0295, -0.1318, -0.0055, 9.8354
23545.406982421875, 71.18531362460402, -0.0035, -0.0023, 0.0256, -0.1267, -0.0069, 9.8315
23578.675048828125, 71.19162995929749, 0.0039, 0.0048, 0.0286, -0.1194, 0.0004, 9.8345
23613.22802734375, 71.1857848246046, -0.0060, -0.0163, 0.0332, -0.1293, -0.0204, 9.8391
23643.43408203125, 71.18010053888283, 0.0123, -0.0077, 0.0314, -0.1109, -0.0120, 9.8373
23681.399169921875, 71.16910677562244, 0.0080, 0.0107, 0.0392, -0.1151, 0.0064, 9.8451
23710.447021484375, 71.16369480827687, -0.0039, 0.0128, 0.0479, -0.1270, 0.0084, 9.8538
23749.674072265625, 71.16163876746067, 0.0108, -0.0046, 0.0304, -0.1121, -0.0091, 9.8363
23777.213134765625, 71.1599794695009, 0.0003, 0.0004, 0.0171, -0.1223, -0.0043, 9.8230
23816.39599609375, 71.16119116746113, -0.0020, -0.0115, 0.0328, -0.1246, -0.0162, 9.8387
23845.737060546875, 71.16030969807063, -0.0052, 0.0053, 0.0344, -0.1278, 0.0006, 9.8403
23881.82080078125, 71.16215166542241, -0.0024, -0.0030, 0.0277, -0.1251, -0.0072, 9.8336
23913.9169921875, 71.16102208991157, -0.0029, -0.0033, 0.0301, -0.1257, -0.0078, 9.8360
23943.73486328125, 71.15272489807515, -0.0000, 0.0018, 0.0317, -0.1227, -0.0025, 9.8376
23982.9619140625, 71.15674447358356, 0.0080, -0.0014, 0.0277, -0.1148, -0.0057, 9.8336
24013.120849609375, 71.1484367837888, 0.0009, -0.0091, 0.0250, -0.1221, -0.0135, 9.8309
24046.1552734375, 71.15414466133889, -0.0001, 0.0068, 0.0347, -0.1232, 0.0024, 9.8406
24082.7509765625, 71.16197661236076, -0.0010, 0.0008, 0.0380, -0.1238, -0.0037, 9.8439
24116.56103515625, 71.1560337143961, -0.0082, 0.0027, 0.0297, -0.1311, -0.0019, 9.8355
24147.870849609375, 71.15322733072676, 0.0074, 0.0055, 0.0361, -0.1155, 0.0013, 9.8420
24182.901123046875, 71.1579048082802, -0.0051, -0.0133, 0.0261, -0.1279, -0.0178, 9.8319
24215.5400390625, 71.15483810624217, 0.0036, 0.0056, 0.0255, -0.1196, 0.0010, 9.8313
24250.623046875, 71.16138051440082, -0.0004, 0.0061, 0.0370, -0.1233, 0.0013, 9.8429
24283.044921875, 71.1652549143997, 0.0056, 0.0017, 0.0401, -0.1176, -0.0036, 9.8460
24316.260986328125, 71.16452602460795, -0.0019, 0.0045, 0.0377, -0.1251, -0.0009, 9.8436
24350.075927734375, 71.16314408174367, 0.0003, 0.0026, 0.0322, -0.1229, -0.0028, 9.8381
24383.740966796875, 71.16162101235713, -0.0003, -0.0042, 0.0315, -0.1235, -0.0094, 9.8373
24417.748046875, 71.16654644909138, 0.0013, -0.0002, 0.0407, -0.1220, -0.0054, 9.8466
24449.77392578125, 71.17396846541651, 0.0018, -0.0034, 0.0340, -0.1217, -0.0087, 9.8399
24483.64208984375, 71.17845795113259, -0.0024, -0.0061, 0.0340, -0.1260, -0.0115, 9.8399
24517.799072265625, 71.17149486541902, -0.0033, 0.0001, 0.0301, -0.1267, -0.0054, 9.8360
24550.06103515625, 71.17619931439133, 0.0003, -0.0034, 0.0291, -0.1232, -0.0088, 9.8349
24581.55322265625, 71.16411457970243, 0.0025, 0.0077, 0.0336, -0.1211, 0.0022, 9.8394
24619.364990234375, 71.16378595113311, -0.0109, 0.0031, 0.0416, -0.1344, -0.0024, 9.8475
24648.837890625, 71.15953643276389, -0.0025, 0.0077, 0.0297, -0.1261, 0.0019, 9.8355
24685.169921875, 71.16296459603579, 0.0097, -0.0002, 0.0310, -0.1140, -0.0061, 9.8369
24717.403076171875, 71.15957548582989, -0.0050, 0.0004, 0.0337, -0.1290, -0.0057, 9.8396
24751.560791015625, 71.16130458787119, 0.0002, 0.0039, 0.0392, -0.1239, -0.0024, 9.8451
24785.73388671875, 71.15549017970457, 0.0009, -0.0104, 0.0377, -0.1229, -0.0168, 9.8436
24815.34912109375, 71.1516216817525, -0.0006, -0.0043, 0.0319, -0.1246, -0.0105, 9.8378
24852.10009765625, 71.15368493888799, 0.0012, 0.0059, 0.0303, -0.1229, -0.0004, 9.8361
24883.8310546875, 71.14652460420395, 0.0010, 0.0077, 0.0244, -0.1233, 0.0009, 9.8303
24922.591796875, 71.15210225317225, 0.0002, 0.0034, 0.0409, -0.1242, -0.0033, 9.8468
24948.016845703125, 71.15339941236311, 0.0029, 0.0045, 0.0339, -0.1215, -0.0021, 9.8397
24987.72119140625, 71.14700394297296, 0.0010, 0.0089, 0.0373, -0.1236, 0.0022, 9.8432
25018.984130859375, 71.15442857154821, 0.0050, -0.0000, 0.0324, -0.1193, -0.0067, 9.8382
25052.885986328125, 71.16193370623964, 0.0016, 0.0088, 0.0379, -0.1229, 0.0022, 9.8438
25086.489013671875, 71.16213168174775, 0.0003, 0.0076, 0.0319, -0.1246, 0.0013, 9.8378
25120.013916015625, 71.16000581236008, -0.0024, 0.0009, 0.0324, -0.1273, -0.0055, 9.8382
25153.9208984375, 71.14957130623877, -0.0074, -0.0002, 0.0416, -0.1323, -0.0064, 9.8475
25187.44482421875, 71.15809377970949, -0.0009, 0.0104, 0.0382, -0.1263, 0.0040, 9.8441
25219.749267578125, 71.15908591031689, 0.0005, 0.0011, 0.0409, -0.1249, -0.0051, 9.8468
25252.905029296875, 71.15632524909222, -0.0068, -0.0044, 0.0310, -0.1321, -0.0103, 9.8369
25289.33203125, 71.14933470215693, 0.0025, 0.0084, 0.0336, -0.1226, 0.0028, 9.8394
25319.15673828125, 71.16148734705071, 0.0022, -0.0028, 0.0434, -0.1229, -0.0084, 9.8493
25356.083984375, 71.15381170624038, -0.0076, -0.0075, 0.0325, -0.1326, -0.0126, 9.8384
25386.416259765625, 71.1627487103166, 0.0017, 0.0115, 0.0357, -0.1236, 0.0063, 9.8415
25422.3759765625, 71.16060339603412, -0.0008, -0.0062, 0.0393, -0.1263, -0.0117, 9.8451
25453.981201171875, 71.15820354296926, 0.0017, -0.0049, 0.0273, -0.1238, -0.0103, 9.8331
25489.81494140625, 71.15446101235877, 0.0024, -0.0040, 0.0369, -0.1230, -0.0094, 9.8427
25517.651123046875, 71.15609026133676, -0.0005, -0.0015, 0.0406, -0.1260, -0.0073, 9.8465
25555.84912109375, 71.14881618787197, -0.0029, 0.0009, 0.0289, -0.1285, -0.0051, 9.8348
25588.51123046875, 71.1524798939902, -0.0028, 0.0045, 0.0348, -0.1281, -0.0015, 9.8406
25621.890869140625, 71.14524001643993, -0.0045, -0.0052, 0.0306, -0.1299, -0.0112, 9.8364
25657.078857421875, 71.14783254705799, 0.0007, -0.0002, 0.0327, -0.1249, -0.0064, 9.8385
25689.6181640625, 71.15371124909471, 0.0025, -0.0010, 0.0373, -0.1230, -0.0070, 9.8432
25724.0068359375, 71.14909708583144, 0.0080, 0.0017, 0.0306, -0.1176, -0.0042, 9.8364
25756.4228515625, 71.15331235113555, 0.0012, 0.0035, 0.0297, -0.1246, -0.0021, 9.8355
25790.25, 71.14696401644248, -0.0072, -0.0006, 0.0436, -0.1332, -0.0063, 9.8494
25822.68310546875, 71.15004980419869, 0.0078, 0.0024, 0.0348, -0.1179, -0.0034, 9.8406
25856.4169921875, 71.1514015756236, -0.0014, 0.0051, 0.0364, -0.1273, -0.0006, 9.8423
25887.84716796875, 71.15631303685096, -0.0017, -0.0056, 0.0170, -0.1273, -0.0114, 9.8228
25923.73486328125, 71.15785987766907, -0.0040, 0.0096, 0.0349, -0.1293, 0.0043, 9.8408
25957.64208984375, 71.1544193225631, -0.0018, -0.0003, 0.0328, -0.1273, -0.0060, 9.8387
25989.35595703125, 71.15690972256317, -0.0038, 0.0011, 0.0243, -0.1294, -0.0048, 9.8301
26024.60498046875, 71.15856555113321, 0.0024, 0.0032, 0.0292, -0.1232, -0.0021, 9.8351
26058.703125, 71.15293371439832, 0.0006, -0.0053, 0.0367, -0.1251, -0.0111, 9.8426
26091.337890625, 71.16168601644388, 0.0026, -0.0031, 0.0343, -0.1230, -0.0087, 9.8402
26126.076904296875, 71.16798859602919, 0.0023, -0.0043, 0.0372, -0.1232, -0.0100, 9.8430
26158.677978515625, 71.16583106950411, 0.0093, 0.0028, 0.0417, -0.1166, -0.0031, 9.8475
26188.590087890625, 71.16149346133852, 0.0016, -0.0065, 0.0316, -0.1243, -0.0124, 9.8375
26228.0439453125, 71.16653786133816, 0.0042, 0.0101, 0.0354, -0.1218, 0.0043, 9.8412
26257.22705078125, 71.16758692255999, 0.0037, 0.0038, 0.0310, -0.1221, -0.0018, 9.8369
26293.68994140625, 71.16943610623323, 0.0008, -0.0091, 0.0304, -0.1252, -0.0148, 9.8363
26324.6162109375, 71.16533500419636, 0.0072, 0.0031, 0.0376, -0.1188, -0.0027, 9.8435
26361.23095703125, 71.16196195113392, -0.0015, 0.0005, 0.0298, -0.1273, -0.0048, 9.8357
26392.05615234375, 71.15335801643967, 0.0004, -0.0012, 0.0303, -0.1249, -0.0064, 9.8361
26427.787109375, 71.15286406541895, -0.0019, 0.0060, 0.0333, -0.1272, 0.0009, 9.8391
26459.4609375, 71.15246390215385, -0.0004, 0.0039, 0.0297, -0.1257, -0.0012, 9.8355
26493.154052734375, 71.1480940490956, 0.0005, -0.0017, 0.0294, -0.1246, -0.0064, 9.8352
26524.081787109375, 71.14892059602907, 0.0013, -0.0001, 0.0223, -0.1240, -0.0046, 9.8282
26561.218017578125, 71.16868054704943, -0.0006, 0.0008, 0.0360, -0.1258, -0.0037, 9.8418
26589.679931640625, 71.15722993480368, 0.0106, -0.0004, 0.0333, -0.1148, -0.0051, 9.8391
26629.314208984375, 71.15852292256473, 0.0065, 0.0105, 0.0229, -0.1188, 0.0057, 9.8288
26658.739013671875, 71.15982195113385, -0.0032, 0.0026, 0.0352, -0.1282, -0.0021, 9.8411
26694.5048828125, 71.15997392664144, 0.0066, 0.0135, 0.0250, -0.1184, 0.0084, 9.8309
26726.18994140625, 71.15099474297406, -0.0046, 0.0048, 0.0268, -0.1297, -0.0004, 9.8327
26760.889892578125, 71.15701022868444, 0.0028, -0.0034, 0.0313, -0.1221, -0.0087, 9.8372
26789.60302734375, 71.15974187766481, 0.0008, 0.0058, 0.0455, -0.1240, 0.0006, 9.8514
26827.9921875, 71.16136462868623, -0.0035, 0.0039, 0.0410, -0.1279, -0.0013, 9.8469
26858.315185546875, 71.15277496338193, 0.0087, 0.0042, 0.0482, -0.1158, -0.0009, 9.8541
26896.567138671875, 71.15571731440129, 0.0075, -0.0063, 0.0343, -0.1172, -0.0117, 9.8402
26925.34423828125, 71.15572492256281, 0.0066, -0.0079, 0.0382, -0.1182, -0.0133, 9.8441
26964.154052734375, 71.1555100735826, 0.0007, 0.0007, 0.0512, -0.1242, -0.0045, 9.8571
26995.22998046875, 71.14633140420295, 0.0010, 0.0044, 0.0458, -0.1236, -0.0010, 9.8517
27030.115966796875, 71.14617921643965, -0.0047, 0.0021, 0.0520, -0.1291, -0.0031, 9.8578
27062.421875, 71.14951183684934, 0.0017, 0.0096, 0.0461, -0.1229, 0.0048, 9.8520
27094.4931640625, 71.15589874297012, -0.0053, 0.0031, 0.0526, -0.1297, -0.0018, 9.8584
27130.662109375, 71.1459481307271, 0.0026, 0.0038, 0.0452, -0.1217, -0.0012, 9.8511
27161.0791015625, 71.1466098450106, 0.0018, 0.0040, 0.0609, -0.1223, -0.0010, 9.8668
27197.349853515625, 71.14912472664385, -0.0008, -0.0018, 0.0551, -0.1248, -0.0067, 9.8610
27230.248046875, 71.1538731103218, -0.0057, -0.0038, 0.0541, -0.1299, -0.0087, 9.8599
27263.317138671875, 71.15239677562062, 0.0036, -0.0064, 0.0541, -0.1205, -0.0114, 9.8599
27296.283935546875, 71.14406036746306, 0.0004, 0.0105, 0.0573, -0.1236, 0.0055, 9.8632
27331.011962890625, 71.13494849807198, 0.0065, -0.0018, 0.0636, -0.1175, -0.0069, 9.8695
27364.427001953125, 71.1408131837819, 0.0011, 0.0035, 0.0545, -0.1230, -0.0016, 9.8604
27397.3017578125, 71.13374991031725, -0.0021, -0.0010, 0.0538, -0.1261, -0.0058, 9.8596
27431.62109375, 71.13240421236421, -0.0017, -0.0012, 0.0505, -0.1257, -0.0058, 9.8563
27464.541259765625, 71.13074284092997, 0.0041, 0.0143, 0.0533, -0.1200, 0.0096, 9.8592
27497.408203125, 71.12749766542134, -0.0049, -0.0052, 0.0647, -0.1290, -0.0099, 9.8705
27531.222900390625, 71.12392436746649, -0.0042, -0.0008, 0.0591, -0.1284, -0.0054, 9.8650
27564.27685546875, 71.12967216337992, -0.0007, 0.0056, 0.0606, -0.1248, 0.0013, 9.8665
27596.56005859375, 71.12549521644135, -0.0002, -0.0058, 0.0524, -0.1243, -0.0100, 9.8583
27632.866943359375, 71.12674646542222, 0.0002, 0.0027, 0.0524, -0.1239, -0.0013, 9.8583
27664.733154296875, 71.12530083276754, 0.0100, 0.0101, 0.0475, -0.1140, 0.0057, 9.8533
27697.89990234375, 71.1268561307308, -0.0024, -0.0058, 0.0608, -0.1264, -0.0102, 9.8667
27731.37890625, 71.12825997562595, -0.0084, 0.0090, 0.0529, -0.1326, 0.0049, 9.8587
